1.156171216187454;8468.155918169874
1.187817278851093;3673.6530112141
1.229826508648119;1501.620450945289
1.295021116669148;517.4543511377916
1.37100503328621;212.2518551034534
1.535420166873106;53.94425720483571
1.682294726854144;24.78418614133864
1.97183683832334;10.80875357224273
2.478227215592029;5.221937122681641
3.114001999880373;3.452920720868542
5.981983405495645;2.153026381830193
8.216554813595115;2.04408037620297
10.82947887801103;2.037028501904899
4.238100770987617;2.531870391367213
16.11195538059733;2.034817062207982
25.23096367673361;2.047388726555413
