1.507572739286918;1002.268401043436
1.632954908322832;310.7408817412178
1.906734979206938;76.67303613205171
2.120019824682567;41.60984593315231
2.525485690520245;20.815859150792
3.144292585857245;12.54726066793611
4.092315306835681;8.924016192576069
5.654861322933509;7.462573343554686
8.642166132156637;6.832181587706756
15.87198888025564;6.812664878636223
24.85660217788043;6.832651200114638
1.415572619476476;4118.042167745116
1.471448558941665;1611.664506581131
1.370558010088341;9021.490854772219
