2.473693898486484688e+00,1.000000000000020464e+03,2.023931371488941977e+00,1.000000000000020464e+03
2.516896637013096072e+00,7.639597304859238420e+02,2.059279066647078604e+00,7.639597304859238420e+02
2.560853905684824738e+00,5.915960955143000319e+02,2.095244104651220240e+00,5.915960955143000319e+02
2.605578882271397223e+00,4.639464128485068386e+02,2.131837267312961082e+00,4.639464128485068386e+02
2.651084974690554930e+00,3.681483738908459031e+02,2.169069524746817468e+00,3.681483738908459031e+02
2.697385825027559747e+00,2.953493388893731435e+02,2.206952038658912318e+00,2.953493388893731435e+02
2.744495313624897737e+00,2.393715231950983195e+02,2.245496165693098067e+00,2.393715231950983195e+02
2.792427563243411903e+00,1.958468622317676306e+02,2.284713460835518628e+00,1.958468622317676306e+02
2.841196943296102173e+00,1.616481994130686530e+02,2.324615680878628687e+00,1.616481994130686530e+02
2.890818074155879547e+00,1.345101639776590048e+02,2.365214787945719266e+00,1.345101639776590048e+02
2.941305831538542748e+00,1.127731738496223528e+02,2.406522953076989157e+00,1.127731738496223528e+02
2.992675350962310521e+00,9.520842188061396882e+01,2.448552559878253820e+00,9.520842188061396882e+01
3.044942032285236966e+00,8.089680474082821604e+01,2.491316208233375740e+00,8.089680474082821604e+01
3.098121544321871035e+00,6.914421892134443226e+01,2.534826718081530483e+00,6.914421892134443226e+01
3.152229829540544870e+00,5.942165905215399135e+01,2.579097133260445762e+00,5.942165905215399135e+01
3.207283108842704955e+00,5.132241880793667121e+01,2.624140725416758357e+00,5.132241880793667121e+01
3.263297886425707617e+00,4.453120996157417011e+01,2.669970997984669747e+00,4.453120996157417011e+01
3.320290954730543032e+00,3.880167092551540264e+01,2.716601690234080380e+00,3.880167092551540264e+01
3.378279399475974998e+00,3.393983815634054935e+01,2.764046781389434049e+00,3.393983815634054935e+01
3.437280604780601045e+00,2.979189505872525245e+01,2.812320494820491401e+00,2.979189505872525245e+01
3.497312258374357441e+00,2.623501669072188136e+01,2.861437302306292008e+00,2.623501669072188136e+01
3.558392356901061593e+00,2.317047414071714684e+01,2.911411928373595970e+00,2.317047414071714684e+01
3.620539211313545724e+00,2.051840176547175076e+01,2.962259354711082704e+00,2.051840176547175076e+01
3.683771452363025833e+00,1.821379770830950662e+01,3.013994824660657379e+00,1.821379770830950662e+01
3.748108036184334857e+00,1.620344598263720215e+01,3.066633847787182621e+00,1.620344598263720215e+01
3.813568249978709357e+00,1.444353217135296141e+01,3.120192204528034807e+00,1.444353217135296141e+01
3.880171717795815933e+00,1.289778479897430685e+01,3.174685950923849198e+00,1.289778479897430685e+01
3.947938406416770185e+00,1.153601775090191772e+01,3.230131423431902515e+00,1.153601775090191772e+01
4.016888631339889493e+00,1.033298061620498309e+01,3.286545243823546070e+00,1.033298061620498309e+01
4.087043062871001275e+00,9.267446903505264899e+00,3.343944324167182458e+00,9.267446903505264899e+00
4.158422732320099513e+00,8.321487095642616794e+00,3.402345871898262875e+00,8.321487095642616794e+00
4.231049038306246679e+00,7.479886141582373860e+00,3.461767394977838030e+00,7.479886141582373860e+00
4.304943753172567611e+00,6.729674422946082757e+00,3.522226707141191238e+00,6.729674422946082757e+00
4.380129029513298633e+00,6.059748329060912653e+00,3.583741933238152821e+00,6.059748329060912653e+00
4.456627406814817505e+00,5.460561942017426063e+00,3.646331514666668827e+00,5.460561942017426063e+00
4.534461818212668582e+00,4.923875416858221499e+00,3.710014214901274254e+00,4.923875416858221499e+00
4.613655597366592254e+00,4.442548766481739797e+00,3.774809125118121056e+00,4.442548766481739797e+00
4.694232485455625437e+00,4.010372164473111845e+00,3.840735669918239115e+00,4.010372164473111845e+00
4.776216638295371908e+00,3.621925738164388342e+00,3.907813613150758592e+00,3.621925738164388342e+00
4.859632633579582084e+00,3.272463269435135214e+00,3.976063063837839362e+00,3.272463269435135214e+00
4.944505478248190755e+00,2.957815349903468949e+00,4.045504482203065244e+00,2.957815349903468949e+00
5.030860615984051876e+00,2.674308423576485350e+00,4.116158685805133111e+00,2.674308423576485350e+00
5.118723934840588186e+00,2.418696849093099122e+00,4.188046855778662980e+00,2.418696849093099122e+00
5.208121775002674703e+00,2.188105667453594361e+00,4.261190543184006252e+00,2.188105667453594361e+00
5.299080936683052911e+00,1.979982201626397265e+00,4.335611675467951898e+00,1.979982201626397265e+00
5.391628688156647087e+00,1.792054966208618039e+00,4.411332563037256627e+00,1.792054966208618039e+00
5.485792773935218136e+00,1.622298647305610020e+00,4.488375905946996092e+00,1.622298647305610020e+00
5.581601423084777913e+00,1.468904139635515582e+00,4.566764800705726657e+00,1.468904139635515582e+00
5.679083357688261557e+00,1.330252810916832562e+00,4.646522747199486325e+00,1.330252810916832562e+00
5.778267801456004271e+00,1.204894311786034455e+00,4.727673655736730041e+00,1.204894311786034455e+00
5.879184488486594695e+00,1.091527369750066034e+00,4.810241854216304347e+00,1.091527369750066034e+00
5.981863672180747216e+00,9.889831035550156191e-01,4.894252095420610793e+00,9.889831035550156191e-01
6.086336134310836421e+00,8.962104741787867423e-01,4.979729564436138567e+00,8.962104741787867423e-01
6.192633194248845285e+00,8.122635538993225879e-01,5.066699886203600123e+00,8.122635538993225879e-01
6.300786718355460891e+00,7.362903483415124128e-01,5.155189133199922225e+00,7.362903483415124128e-01
6.410829129533177628e+00,6.675229502431936357e-01,5.245223833254417656e+00,6.675229502431936357e-01
6.522793416946211842e+00,6.052688397461932768e-01,5.336830977501445972e+00,6.052688397461932768e-01
6.636713145910192679e+00,5.489031756922569949e-01,5.430038028471975586e+00,5.489031756922569949e-01
6.752622467954570773e+00,4.978619469042049883e-01,5.524872928326466592e+00,4.978619469042049883e-01
6.870556131060769900e+00,4.516358726744760244e-01,5.621364107231538121e+00,4.516358726744760244e-01
6.990549490079135175e+00,4.097649584437423331e-01,5.719540491882928457e+00,4.097649584437423331e-01
7.112638517327824594e+00,3.718336265764997650e-01,5.819431514177310305e+00,3.718336265764997650e-01
7.236859813376793404e+00,3.374663537076846853e-01,5.921067120035557352e+00,3.374663537076846853e-01
7.363250618020146909e+00,3.063237557952121493e-01,6.024477778380120441e+00,3.063237557952121493e-01
7.491848821440091122e+00,2.780990700883753108e-01,6.129694490269164575e+00,2.780990700883753108e-01
7.622692975565877660e+00,2.525149899996727010e-01,6.236748798190263621e+00,2.525149899996727010e-01
7.755822305631131286e+00,2.293208145794185249e-01,6.345672795516379416e+00,2.293208145794185249e-01
7.891276721933023985e+00,2.082898791153061646e-01,6.456499136127019867e+00,2.082898791153061646e-01
8.029096831796822542e+00,1.892172374784947542e-01,6.569261044197399535e+00,1.892172374784947542e-01
8.169323951749376533e+00,1.719175703309156200e-01,6.683992324158580800e+00,1.719175703309156200e-01
8.312000119905247786e+00,1.562232963034987931e-01,6.800727370831565644e+00,1.562232963034987931e-01
8.457168108569144138e+00,1.419828658294922941e-01,6.919501179738389851e+00,1.419828658294922941e-01
8.604871437058438488e+00,1.290592195492117344e-01,7.040349357593267854e+00,1.290592195492117344e-01
8.755154384749666008e+00,1.173283951386012852e-01,7.163308132976998976e+00,1.173283951386012852e-01
8.908062004352833796e+00,1.066782681080946787e-01,7.288414367197773025e+00,1.066782681080946787e-01
9.063640135417625032e+00,9.700741360517349532e-02,7.415705565341693450e+00,9.700741360517349532e-02
9.221935418075409174e+00,8.822407756317096617e-02,7.545219887516243062e+00,8.822407756317096617e-02
9.382995307021323228e+00,8.024524669995200532e-02,7.676996160290173066e+00,8.024524669995200532e-02
9.546868085740500831e+00,7.299580790221635307e-02,7.811073888333136317e+00,7.299580790221635307e-02
9.713602880982815435e+00,6.640778844909762946e-02,7.947493266258666367e+00,6.640778844909762946e-02
9.883249677490342222e+00,6.041966935505849179e-02,8.086295190673915556e+00,6.041966935505849179e-02
1.005585933298210932e+01,5.497576484757547843e-02,8.227521272439906497e+00,5.497576484757547843e-02
1.023148359340051172e+01,5.002566166369428607e-02,8.371213849145872743e+00,5.002566166369428607e-02
1.041017510842403837e+01,4.552371244410378243e-02,8.517415997801485616e+00,4.552371244410378243e-02
1.059198744725086883e+01,4.142857804885607259e-02,8.666171547750710857e+00,4.142857804885607259e-02
1.077697511465819069e+01,3.770281410390079885e-02,8.817525093811246606e+00,3.770281410390079885e-02
1.096519356734194517e+01,3.431249753369842309e-02,8.971522009643409845e+00,3.431249753369842309e-02
1.115669923054199053e+01,3.122688923354402860e-02,9.128208461352537384e+00,3.122688923354402860e-02
1.135154951495756670e+01,2.841812940063551465e-02,9.287631421328917725e+00,2.841812940063551465e-02
1.154980283395821594e+01,2.586096237185655025e-02,9.449838682329449568e+00,2.586096237185655025e-02
1.175151862109530221e+01,2.353248811494334028e-02,9.614878871805245808e+00,2.353248811494334028e-02
1.195675734791935341e+01,2.141193779219581830e-02,9.782801466479471131e+00,2.141193779219581830e-02
