2.445375246836707372e+00,1.000000000000013301e+03,2.000761565593669467e+00,1.000000000000013301e+03
2.494132670553289799e+00,8.361218562623539583e+02,2.040654003179964260e+00,8.361218562623539583e+02
2.543862250330810149e+00,7.003874767496992035e+02,2.081341841179753516e+00,7.003874767496992035e+02
2.594583369625873548e+00,5.876506822741442875e+02,2.122840938784805509e+00,5.876506822741442875e+02
2.646315798374586858e+00,4.937953053603148987e+02,2.165167471397388965e+00,4.937953053603148987e+02
2.699079700698430173e+00,4.155044602985066717e+02,2.208337936935079071e+00,4.155044602985066717e+02
2.752895642763770301e+00,3.500875789425165863e+02,2.252369162261266489e+00,3.500875789425165863e+02
2.807784600798083563e+00,2.953494181983361386e+02,2.297278309743886471e+00,2.953494181983361386e+02
2.863767969266011182e+00,2.494898418043799779e+02,2.343082883944918038e+00,2.494898418043799779e+02
2.920867569208434045e+00,2.110263717820055263e+02,2.389800738443264017e+00,2.110263717820055263e+02
2.979105656747819353e+00,1.787337425839978380e+02,2.437450082793670258e+00,1.787337425839978380e+02
3.038504931763144512e+00,1.515962718456512164e+02,2.486049489624390763e+00,1.515962718456512164e+02
3.099088546737797323e+00,1.287699865159352157e+02,2.535617901876379587e+00,1.287699865159352157e+02
3.160880115783884392e+00,1.095522486746245221e+02,2.586174640186814422e+00,1.095522486746245221e+02
3.223903723846474723e+00,9.335720556000758563e+01,2.637739410419842834e+00,9.335720556000758563e+01
3.288183936091359616e+00,7.969580858813748137e+01,2.690332311347475969e+00,7.969580858813748137e+01
3.353745807479997953e+00,6.815945223856662949e+01,2.743973842483634407e+00,6.815945223856662949e+01
3.420614892535366547e+00,5.840650795764493353e+01,2.798684912074390851e+00,5.840650795764493353e+01
3.488817255302530285e+00,5.015119364920012401e+01,2.854486845247524496e+00,5.015119364920012401e+01
3.558379479507816079e+00,4.315434226466994971e+01,2.911401392324576509e+00,4.315434226466994971e+01
3.629328678920539453e+00,3.721572518301688604e+01,2.969450737298622744e+00,3.721572518301688604e+01
3.701692507921337416e+00,3.216765587936694004e+01,3.028657506481093886e+00,3.216765587936694004e+01
