2.247634256520919749e+00,1.000000000000042974e+03,1.838973482608025067e+00,1.000000000000042974e+03
2.279074139270948152e+00,7.992793403109124029e+02,1.864697023039866730e+00,7.992793403109124029e+02
2.310953802747964581e+00,6.465688513290903074e+02,1.890780384066516273e+00,6.465688513290903074e+02
2.343279398599841024e+00,5.288713128625840909e+02,1.917228598854415100e+00,5.288713128625840909e+02
2.376057164523631915e+00,4.370458854779185458e+02,1.944046770973880456e+00,4.370458854779185458e+02
2.409293425469226868e+00,3.645769036140109733e+02,1.971240075383912771e+00,3.645769036140109733e+02
2.442994594859845048e+00,3.067605095129101187e+02,1.998813759430782211e+00,3.067605095129101187e+02
2.477167175829595447e+00,2.601597359950403074e+02,2.026773143860578053e+00,2.601597359950403074e+02
2.511817762478356642e+00,2.222345345990621581e+02,2.055123623845928282e+00,2.222345345990621581e+02
2.546953041144199847e+00,1.910873727875651582e+02,2.083870670027072602e+00,1.910873727875651582e+02
2.582579791693620397e+00,1.652861709833922248e+02,2.113019829567507557e+00,1.652861709833922248e+02
2.618704888829807231e+00,1.437396390628766198e+02,2.142576727224387856e+00,1.437396390628766198e+02
2.655335303419223081e+00,1.256085353436335055e+02,2.172547066433909713e+00,1.256085353436335055e+02
2.692478103836732028e+00,1.102418308026540217e+02,2.202936630411871377e+00,1.102418308026540217e+02
2.730140457329544468e+00,9.713032673051540655e+01,2.233751283269627130e+00,9.713032673051540655e+01
2.768329631400246793e+00,8.587262994990804543e+01,2.264996971145656346e+00,8.587262994990804543e+01
2.807052995209167179e+00,7.614996401523123382e+01,2.296679723352955005e+00,7.614996401523123382e+01
2.846318020996369658e+00,6.770735816961618525e+01,2.328805653542484144e+00,6.770735816961618525e+01
2.886132285523524743e+00,6.033948152509231022e+01,2.361380960882883517e+00,6.033948152509231022e+01
2.926503471535961243e+00,5.387989009098565418e+01,2.394411931256695603e+00,5.387989009098565418e+01
2.967439369245164382e+00,4.819280226768947273e+01,2.427904938473316232e+00,4.819280226768947273e+01
3.008947877832010231e+00,4.316676274592105500e+01,2.461866445498917422e+00,4.316676274592105500e+01
3.051037006971026422e+00,3.870972777983714508e+01,2.496303005703567113e+00,3.870972777983714508e+01
3.093714878375978916e+00,3.474522836216815591e+01,2.531221264125800730e+00,3.474522836216815591e+01
3.136989727367075709e+00,3.120935676662160674e+01,2.566627958754879923e+00,3.120935676662160674e+01
3.180869904460090325e+00,2.804838642737790977e+01,2.602529921830982751e+00,2.804838642737790977e+01
3.225363876977717759e+00,2.521688225370376202e+01,2.638934081163587297e+00,2.521688225370376202e+01
3.270480230683467493e+00,2.267619315262742674e+01,2.675847461468291222e+00,2.267619315262742674e+01
3.316227671438411573e+00,2.039324422031913642e+01,2.713277185722336782e+00,2.039324422031913642e+01
3.362615026881111024e+00,1.833956521935481021e+01,2.751230476539090475e+00,1.833956521935481021e+01
3.409651248131035040e+00,1.649050633920525044e+01,2.789714657561755740e+00,1.649050633920525044e+01
3.457345411515810873e+00,1.482460310256690761e+01,2.828737154876572291e+00,1.482460310256690761e+01
3.505706720322635750e+00,1.332306054414460306e+01,2.868305498445792523e+00,1.332306054414460306e+01
3.554744506574183394e+00,1.196933311582384896e+01,2.908427323560695221e+00,1.196933311582384896e+01
3.604468232829358243e+00,1.074878165026047405e+01,2.949110372314929229e+00,1.074878165026047405e+01
3.654887494009231741e+00,9.648392501819678557e+00,2.990362495098461970e+00,9.648392501819678557e+00
