2.396032579971599574e+00,1.000000000000010232e+03,1.960390292704035753e+00,1.000000000000010232e+03
2.445916846775578968e+00,7.429755610447132312e+02,2.001204692816382913e+00,7.429755610447132312e+02
2.496839680456892197e+00,5.679909310663790620e+02,2.042868829464729696e+00,5.679909310663790620e+02
2.548822703487468200e+00,4.452940492385869788e+02,2.085400393762474103e+00,4.452940492385869788e+02
2.601887988508891247e+00,3.569133014043355274e+02,2.128817445143638132e+00,3.569133014043355274e+02
2.656058067704720305e+00,2.916611323196497665e+02,2.173138419031134916e+00,2.916611323196497665e+02
2.711355942367932759e+00,2.423787871500311155e+02,2.218382134664672378e+00,2.423787871500311155e+02
2.767805092667567468e+00,2.043688717461791953e+02,2.264567803091646070e+00,2.043688717461791953e+02
2.825429487618690949e+00,1.744776236414264190e+02,2.311715035324383383e+00,1.744776236414264190e+02
2.884253595259944625e+00,1.505430788399146707e+02,2.359843850667227461e+00,1.505430788399146707e+02
2.944302393042982136e+00,1.310549428477951892e+02,2.408974685216985101e+00,1.310549428477951892e+02
3.005601378438202964e+00,1.149400599533123568e+02,2.459128400540347759e+00,1.149400599533123568e+02
3.068176579761298761e+00,1.014241507987951252e+02,2.510326292531971593e+00,1.014241507987951252e+02
3.132054567225203812e+00,8.994087768835603924e+01,2.562590100456984654e+00,8.994087768835603924e+01
3.197262464222137002e+00,8.007088027879230197e+01,2.615942016181748375e+00,8.007088027879230197e+01
3.263827958840535004e+00,7.150015626294897686e+01,2.670404693596801327e+00,7.150015626294897686e+01
3.331779315621760329e+00,6.399115814435054261e+01,2.726001258235985603e+00,6.399115814435054261e+01
3.401145387561578026e+00,5.736239701659706469e+01,2.782755317095836123e+00,5.736239701659706469e+01
3.471955628361498736e+00,5.147383632704512024e+01,2.840690968659408178e+00,5.147383632704512024e+01
3.544240104935191926e+00,4.621629403419279214e+01,2.899832813128793152e+00,4.621629403419279214e+01
3.618029510175269081e+00,4.150366691360191140e+01,2.960205962870674501e+00,4.150366691360191140e+01
3.693355175985871153e+00,3.726717484123177826e+01,3.021836053079348883e+00,3.726717484123177826e+01
3.770249086586586529e+00,3.345107374505609243e+01,3.084749252661752372e+00,3.345107374505609243e+01
3.848743892093351882e+00,3.000945170127372208e+01,3.148972275349105843e+00,3.000945170127372208e+01
3.928872922382100175e+00,2.690383353354330609e+01,3.214532391039900183e+00,2.690383353354330609e+01
4.010670201241039123e+00,2.410139442950483613e+01,3.281457437379031727e+00,2.410139442950483613e+01
4.094170460817579738e+00,2.157363485061496888e+01,3.349775831578019947e+00,2.157363485061496888e+01
4.179409156366042488e+00,1.929540536802942441e+01,3.419516582481307410e+00,1.929540536802942441e+01
4.266422481302397429e+00,1.724419620068827896e+01,3.490709302883779230e+00,1.724419620068827896e+01
4.355247382572439818e+00,1.539962553740161688e+01,3.563384222104723165e+00,1.539962553740161688e+01
4.445921576339935122e+00,1.374307537206352592e+01,3.637572198823583403e+00,1.374307537206352592e+01
4.538483564001362325e+00,1.225743497481058597e+01,3.713304734182932609e+00,1.225743497481058597e+01
4.632972648534095406e+00,1.092692115819765775e+01,3.790613985164259514e+00,1.092692115819765775e+01
4.729428951184936558e+00,9.736951753024879253e+00,3.869532778242220417e+00,9.736951753024879253e+00
