2.874240455320866250e+00,1.000000000000060368e+03,2.351651281626163215e+00,1.000000000000060368e+03
2.930325264022838994e+00,7.553350691852236878e+02,2.397538852382322450e+00,7.553350691852236878e+02
2.987504450810442247e+00,5.823491231781271154e+02,2.444321823390361637e+00,5.823491231781271154e+02
3.045799370189861577e+00,4.571864505066899937e+02,2.492017666518977492e+00,4.571864505066899937e+02
3.105231793355938130e+00,3.646935137026273424e+02,2.540644194563949299e+00,3.646935137026273424e+02
3.165823916322980658e+00,2.950097148037551165e+02,2.590219567900620579e+00,2.950097148037551165e+02
3.227598368214230629e+00,2.415745093462548425e+02,2.640762301266188494e+00,2.415745093462548425e+02
3.290578219713080621e+00,1.999325746789692460e+02,2.692291270674338488e+00,1.999325746789692460e+02
3.354786991679197694e+00,1.670003809270076260e+02,2.744825720464797669e+00,1.670003809270076260e+02
3.420248663932776712e+00,1.406060086791310937e+02,2.798385270490453713e+00,1.406060086791310937e+02
3.486987684210198779e+00,1.191944544398106274e+02,2.852989923444707809e+00,1.191944544398106274e+02
3.555028977294437453e+00,1.016352850310459388e+02,2.908660072331812341e+00,1.016352850310459388e+02
3.624397954323629545e+00,8.709484765897730085e+01,2.965416508082969749e+00,8.709484765897730085e+01
3.695120522281280628e+00,7.494995586126262310e+01,3.023280427321047625e+00,7.494995586126262310e+01
3.767223093671657086e+00,6.472868899242294560e+01,3.082273440276810383e+00,6.472868899242294560e+01
3.840732596383962694e+00,5.606920765013394714e+01,3.142417578859605598e+00,5.606920765013394714e+01
3.915676483749008341e+00,4.869072478784580227e+01,3.203735304885551916e+00,4.869072478784580227e+01
3.992082744792104787e+00,4.237279700959700790e+01,3.266249518466267432e+00,4.237279700959700790e+01
4.069979914686025602e+00,3.694038741128005654e+01,3.329983566561293795e+00,3.694038741128005654e+01
4.149397085407935393e+00,3.225298182571972916e+01,3.394961251697401483e+00,3.225298182571972916e+01
4.230363916604265029e+00,2.819658419776657965e+01,3.461206840858034539e+00,2.819658419776657965e+01
4.312910646667595493e+00,2.467777804974225475e+01,3.528745074546214333e+00,2.467777804974225475e+01
4.397068104029682623e+00,2.161928422596379207e+01,3.597601176024285863e+00,2.161928422596379207e+01
4.482867718674840241e+00,1.895661107711898907e+01,3.667800860733959833e+00,1.895661107711898907e+01
4.570341533877979145e+00,1.663550796016590994e+01,3.739370345900164594e+00,1.663550796016590994e+01
4.659522218171706420e+00,1.461001320656781921e+01,3.812336360322305051e+00,1.461001320656781921e+01
4.750443077546909976e+00,1.284094454331817836e+01,3.886726154356562546e+00,1.284094454331817836e+01
4.843138067891440635e+00,1.129472061579049047e+01,3.962567510092996681e+00,1.129472061579049047e+01
4.937641807671488969e+00,9.942431633748050501e+00,4.039888751731218086e+00,9.942431633748050501e+00
5.033989590860423746e+00,8.759098546773024907e+00,4.118718756158528116e+00,8.759098546773024907e+00
5.132217400119900574e+00,7.723075823232249171e+00,4.199086963734464106e+00,7.723075823232249171e+00
5.232361920238179920e+00,6.815564440880152119e+00,4.281023389285783409e+00,6.815564440880152119e+00
5.334460551830674468e+00,6.020210211595961702e+00,4.364558633316006464e+00,6.020210211595961702e+00
5.438551425307799114e+00,5.322768858673581960e+00,4.449723893433653821e+00,5.322768858673581960e+00
5.544673415115426884e+00,4.710823921092972988e+00,4.536550976003530522e+00,4.710823921092972988e+00
5.652866154253164410e+00,4.173546999740544550e+00,4.625072308025315770e+00,4.173546999740544550e+00
5.763170049075961643e+00,3.701492400706084318e+00,4.715320949243968052e+00,3.701492400706084318e+00
5.875626294384525217e+00,3.286420102734852300e+00,4.807330604496429238e+00,3.286420102734852300e+00
5.990276888810192268e+00,2.921142355646069610e+00,4.901135636299247977e+00,2.921142355646069610e+00
6.107164650500006786e+00,2.599390233250496784e+00,4.996771077681823492e+00,2.599390233250496784e+00
6.226333233107859577e+00,2.315697216117595492e+00,5.094272645270066846e+00,2.315697216117595492e+00
6.347827142097671960e+00,2.065297438000744279e+00,5.193676752625368209e+00,2.065297438000744279e+00
6.471691751364675227e+00,1.844036648367518572e+00,5.295020523843825266e+00,1.844036648367518572e+00
6.597973320181055534e+00,1.648294261852914389e+00,5.398341807420862892e+00,1.648294261852914389e+00
6.726719010472217875e+00,1.474915110660630635e+00,5.503679190386359998e+00,1.474915110660630635e+00
6.857976904430203469e+00,1.321149710043220349e+00,5.611072012715620616e+00,1.321149710043220349e+00
6.991796022470754934e+00,1.184602002740598570e+00,5.720560382021526280e+00,1.184602002740598570e+00
7.128226341540808697e+00,1.063183677337119493e+00,5.832185188533388853e+00,1.063183677337119493e+00
7.267318813783200326e+00,9.550742639934107769e-01,5.945988120368072671e+00,9.550742639934107769e-01
7.409125385565578981e+00,8.586863044579993165e-01,6.062011679099110317e+00,8.586863044579993165e-01
7.553699016880635497e+00,7.726349746745967417e-01,6.180299195629610942e+00,7.726349746745967417e-01
7.701093701124869462e+00,6.957116101941135389e-01,6.300894846374893277e+00,6.957116101941135389e-01
7.851364485263332860e+00,6.268606485356901237e-01,6.423843669760907815e+00,6.268606485356901237e-01
8.004567490387792361e+00,5.651595596808014488e-01,6.549191583044557063e+00,5.651595596808014488e-01
8.160759932676100448e+00,5.098013869639236306e-01,6.676985399462264326e+00,5.098013869639236306e-01
8.320000144760502536e+00,4.600795662388389995e-01,6.807272845713137954e+00,4.600795662388389995e-01
8.482347597512914561e+00,4.153747319418981676e-01,6.940102579783293812e+00,4.153747319418981676e-01
8.647862922255304952e+00,3.751432550101700958e-01,7.075524209117975971e+00,3.751432550101700958e-01
8.816607933403449948e+00,3.389072896910920729e-01,7.213588309148276423e+00,3.389072896910920729e-01
8.988645651552548799e+00,3.062461347588936178e-01,7.354346442179357624e+00,3.062461347588936178e-01
9.164040327013292853e+00,2.767887396688045731e-01,7.497851176647238880e+00,2.767887396688045731e-01
9.342857463807202834e+00,2.502072079975773966e-01,7.644156106751347046e+00,2.502072079975773966e-01
9.525163844130181801e+00,2.262111696928468529e-01,7.793315872470148342e+00,2.262111696928468529e-01
9.711027553293426706e+00,2.045429101686982165e-01,7.945386179967348639e+00,2.045429101686982165e-01
